mm,N,sec,mm/mm,sec.1,Stress,Sample Type,Sample Number,Cross Section,Sample ID
14.9548668414354,4.31603622436523,17.9710006713867,0.244084000587463,24.7994003295898,0.2777372087751113,oven,1,15.54,oven_1
15.0378318503499,4.35610723495483,18.0709991455078,0.245048999786377,24.8994998931885,0.28031578088512427,oven,1,15.54,oven_1
15.1214525103569,4.38650894165039,18.1709995269775,0.246547996997833,24.9995002746582,0.28227213266733525,oven,1,15.54,oven_1
15.2045367285609,4.84102058410645,18.2709999084473,0.246547996997833,25.0995006561279,0.3115199861072362,oven,1,15.54,oven_1
15.2879785746336,4.54634094238281,18.371000289917,0.249244004487991,25.199499130249,0.292557332199666,oven,1,15.54,oven_1
15.3711810708046,4.04657125473022,18.4710006713867,0.250829011201859,25.2994995117188,0.2603971206390103,oven,1,15.54,oven_1
15.4543844982982,4.53214120864868,18.5709991455078,0.252061992883682,25.3994998931885,0.291643578420121,oven,1,15.54,oven_1
15.5383627861738,4.63156604766846,18.6709995269775,0.253163009881973,25.4995002746582,0.2980415732090386,oven,1,15.54,oven_1
15.6217450276017,3.51448321342468,18.7709999084473,0.254702985286713,25.5995006561279,0.2261572209410991,oven,1,15.54,oven_1
15.7049484550953,4.62695741653442,18.871000289917,0.255733013153076,25.6993999481201,0.29774500749899746,oven,1,15.54,oven_1
15.7883893698454,4.76079082489014,18.9710006713867,0.255733013153076,25.7994995117188,0.3063571959388765,oven,1,15.54,oven_1
15.8714149147272,5.04282569885254,19.0709991455078,0.258630990982056,25.8994007110596,0.3245061582273192,oven,1,15.54,oven_1
15.9548558294773,4.6656494140625,19.1709995269775,0.259900987148285,25.9997997283936,0.3002348400297619,oven,1,15.54,oven_1
16.0378217697144,4.85905599594116,19.2709999084473,0.261285990476608,26.1000995635986,0.3126805660193797,oven,1,15.54,oven_1
16.1214414983988,4.89243841171265,19.371000289917,0.262612998485565,26.1993999481201,0.31482872662243566,oven,1,15.54,oven_1
16.2046439945698,4.16515684127808,19.4710006713867,0.263911008834839,26.2994003295898,0.26802811076435523,oven,1,15.54,oven_1
16.2879675626755,4.96442270278931,19.5709991455078,0.265271008014679,26.3994007110596,0.3194609203854125,oven,1,15.54,oven_1
16.3717065006495,4.89060401916504,19.6709995269775,0.266622006893158,26.4993991851807,0.3147106833439537,oven,1,15.54,oven_1
16.4546724408865,4.99924516677856,19.7709999084473,0.267901003360748,26.5995006561279,0.32170174818394853,oven,1,15.54,oven_1
16.5379345417023,5.8017201423645,19.871000289917,0.269349008798599,26.6993999481201,0.3733410645022201,oven,1,15.54,oven_1
16.6216138750315,5.00879573822021,19.9710006713867,0.270655989646912,26.7994003295898,0.32231632807079863,oven,1,15.54,oven_1
16.7048778384924,5.45306587219238,20.0709991455078,0.271948009729385,26.8994007110596,0.35090513978071947,oven,1,15.54,oven_1
16.7880803346634,5.24015331268311,20.1709995269775,0.271948009729385,26.9993991851807,0.337204202875361,oven,1,15.54,oven_1
16.87116548419,4.94926071166992,20.2709999084473,0.275337010622025,27.0993995666504,0.31848524528120464,oven,1,15.54,oven_1
16.9548448175192,5.10871887207031,20.371000289917,0.279069989919662,27.1993999481201,0.3287463881641126,oven,1,15.54,oven_1
